Utility ID,Utility Name,Bill Date,Energy Charge (per kWh),PCAC/FAC Charge (per kWh),Total Charge (per/kWh)
5810,Sun Prairie Utilities,8/10/21,0.0922,0.0213,0.1135
5810,Sun Prairie Utilities,10/10/21,0.0922,0.0042,0.0964
5810,Sun Prairie Utilities,11/10/21,0.0922,0.0036,0.0958
5810,Sun Prairie Utilities,12/10/21,0.0922,0.0072,0.0994
5810,Sun Prairie Utilities,1/10/22,0.0922,0.0055,0.0977
5810,Sun Prairie Utilities,2/10/22,0.0922,-0.0014,0.0908
5820,Superior Water Light And Power Company,1/6/21,0.115,-0.0018,0.1132
5820,Superior Water Light And Power Company,2/3/21,0.115,-0.004,0.111
5820,Superior Water Light And Power Company,3/3/21,0.115,0.0049,0.1199
5820,Superior Water Light And Power Company,4/5/21,0.115,0.0056,0.1206
5820,Superior Water Light And Power Company,5/5/21,0.115,0.0035,0.1185
5820,Superior Water Light And Power Company,6/3/21,0.115,0.0087,0.1237
5820,Superior Water Light And Power Company,7/6/21,0.115,0.0034,0.1184
5820,Superior Water Light And Power Company,8/2/21,0.115,0.0235,0.1385
5820,Superior Water Light And Power Company,9/3/21,0.115,0.0145,0.1295
5820,Superior Water Light And Power Company,10/5/21,0.115,0.0187,0.1337
5820,Superior Water Light And Power Company,11/3/21,0.115,0.0185,0.1335
5820,Superior Water Light And Power Company,12/3/21,0.115,0.0196,0.1346
5820,Superior Water Light And Power Company,1/5/22,0.115,0.0213,0.1363
5820,Superior Water Light And Power Company,2/3/22,0.115,0.0164,0.1314
5820,Superior Water Light And Power Company,3/3/22,0.115,0.0162,0.1312
5940,Trempealeau Municipal Electric and Water Utility,1/15/21,0.1245,0.002,0.1265
5940,Trempealeau Municipal Electric and Water Utility,2/15/21,0.1245,-0.0016,0.1229
5940,Trempealeau Municipal Electric and Water Utility,3/15/21,0.1245,-0.0039,0.1206
5940,Trempealeau Municipal Electric and Water Utility,4/15/21,0.1245,-0.004,0.1205
5940,Trempealeau Municipal Electric and Water Utility,5/15/21,0.1245,-0.004,0.1205
5940,Trempealeau Municipal Electric and Water Utility,6/15/21,0.1245,-0.001,0.1235
5940,Trempealeau Municipal Electric and Water Utility,7/15/21,0.1245,-0.001,0.1235
5940,Trempealeau Municipal Electric and Water Utility,8/15/21,0.1245,-0.001,0.1235
5940,Trempealeau Municipal Electric and Water Utility,9/15/21,0.1245,-0.001,0.1235
5940,Trempealeau Municipal Electric and Water Utility,10/15/21,0.1245,-0.001,0.1235
5940,Trempealeau Municipal Electric and Water Utility,11/15/21,0.1245,-0.001,0.1235
5940,Trempealeau Municipal Electric and Water Utility,12/15/21,0.1245,-0.001,0.1235
5940,Trempealeau Municipal Electric and Water Utility,1/15/22,0.1245,-0.0028,0.1217
5940,Trempealeau Municipal Electric and Water Utility,2/15/22,0.1245,-0.001,0.1235
5990,Two Rivers Water and Light Utility,1/12/21,0.1031,-0.0049,0.0982
5990,Two Rivers Water and Light Utility,2/8/21,0.1031,-0.0101,0.093
5990,Two Rivers Water and Light Utility,3/12/21,0.1031,-0.0095,0.0936
5990,Two Rivers Water and Light Utility,4/9/21,0.1031,-0.013,0.0901
5990,Two Rivers Water and Light Utility,5/7/21,0.1031,-0.0081,0.095
5990,Two Rivers Water and Light Utility,6/11/21,0.1031,-0.0065,0.0966
5990,Two Rivers Water and Light Utility,7/12/21,0.1031,0.0007,0.1038
5990,Two Rivers Water and Light Utility,8/12/21,0.1031,0.0238,0.1269
5990,Two Rivers Water and Light Utility,9/14/21,0.1031,0.0137,0.1168
5990,Two Rivers Water and Light Utility,10/8/21,0.1031,-0.0009,0.1022
5990,Two Rivers Water and Light Utility,11/10/21,0.1031,-0.0009,0.1022
5990,Two Rivers Water and Light Utility,12/14/21,0.1031,0.0046,0.1077
5990,Two Rivers Water and Light Utility,1/11/22,0.1031,0.0089,0.112
5990,Two Rivers Water and Light Utility,2/10/22,0.1031,0.0006,0.1037
6130,Viola Municipal Water And Electric Utility,1/31/21,0.1002,0.0033,0.1035
6130,Viola Municipal Water And Electric Utility,2/28/21,0.1002,-0.0002,0.1
6130,Viola Municipal Water And Electric Utility,3/31/21,0.1002,-0.0106,0.0896
6130,Viola Municipal Water And Electric Utility,5/31/21,0.1002,0.0019,0.1021
6130,Viola Municipal Water And Electric Utility,5/31/21,0.1002,0.0051,0.1053
6130,Viola Municipal Water And Electric Utility,6/30/21,0.1002,0.0006,0.1008
6130,Viola Municipal Water And Electric Utility,7/31/21,0.1002,-0.0077,0.0925
6130,Viola Municipal Water And Electric Utility,8/31/21,0.1002,0.0059,0.1061
6130,Viola Municipal Water And Electric Utility,9/30/21,0.1002,0.0047,0.1049
6130,Viola Municipal Water And Electric Utility,10/31/21,0.1002,-0.0121,0.0881
6130,Viola Municipal Water And Electric Utility,11/30/21,0.1002,0.0055,0.1057
6130,Viola Municipal Water And Electric Utility,12/31/21,0.1002,-0.0013,0.0989
6130,Viola Municipal Water And Electric Utility,1/31/22,0.1002,0.0002,0.1004
6130,Viola Municipal Water And Electric Utility,2/28/22,0.1002,0.0081,0.1083
6220,Waterloo Water And Light Commission,1/8/21,0.1025,-0.0135,0.089
6220,Waterloo Water And Light Commission,2/8/21,0.1025,-0.0169,0.0856
6220,Waterloo Water And Light Commission,3/8/21,0.1025,-0.0136,0.0889
6220,Waterloo Water And Light Commission,4/8/21,0.1025,-0.0067,0.0958
6220,Waterloo Water And Light Commission,5/8/21,0.1025,-0.0042,0.0983
6220,Waterloo Water And Light Commission,6/8/21,0.1025,-0.0019,0.1006
6220,Waterloo Water And Light Commission,7/8/21,0.1025,0.006,0.1085
6220,Waterloo Water And Light Commission,8/6/21,0.1025,0.0259,0.1284
6220,Waterloo Water And Light Commission,9/8/21,0.1025,0.017,0.1195
6220,Waterloo Water And Light Commission,10/8/21,0.1025,0.0168,0.1193
6220,Waterloo Water And Light Commission,11/8/21,0.1025,0.0033,0.1058
6220,Waterloo Water And Light Commission,12/8/21,0.1025,0.0126,0.1151
6220,Waterloo Water And Light Commission,1/7/22,0.1025,0.0029,0.1054
6220,Waterloo Water And Light Commission,2/8/22,0.1025,0.0098,0.1123
6260,Waunakee Water And Light Commission,1/5/21,0.1005,-0.0063,0.0942
6260,Waunakee Water And Light Commission,2/2/21,0.1005,-0.0116,0.0889
6260,Waunakee Water And Light Commission,3/2/21,0.1005,-0.0121,0.0884
6260,Waunakee Water And Light Commission,4/5/21,0.1005,-0.0103,0.0902
6260,Waunakee Water And Light Commission,5/4/21,0.1005,-0.0079,0.0926
6260,Waunakee Water And Light Commission,6/4/21,0.1005,-0.0014,0.0991
6260,Waunakee Water And Light Commission,7/2/21,0.1005,0.0019,0.1024
6260,Waunakee Water And Light Commission,8/3/21,0.1005,0.0177,0.1182
6260,Waunakee Water And Light Commission,9/2/21,0.1005,0.0161,0.1166
6260,Waunakee Water And Light Commission,10/5/21,0.1005,0.0171,0.1176
6260,Waunakee Water And Light Commission,11/3/21,0.1005,0.0041,0.1046
6260,Waunakee Water And Light Commission,12/2/21,0.1005,0.0046,0.1051
6260,Waunakee Water And Light Commission,1/4/22,0.1005,0.005,0.1055
6260,Waunakee Water And Light Commission,2/2/22,0.1005,-0.0013,0.0992
6260,Waunakee Water And Light Commission,3/2/22,0.1005,-0.0052,0.0953
6290,Waupun Public Utilities,1/1/21,0.1052,-0.0157,0.0895
6290,Waupun Public Utilities,2/1/21,0.1052,-0.0204,0.0848
6290,Waupun Public Utilities,3/1/21,0.1052,-0.0196,0.0856
6290,Waupun Public Utilities,4/1/21,0.1052,-0.016,0.0892
6290,Waupun Public Utilities,5/1/21,0.1052,-0.0168,0.0884
6290,Waupun Public Utilities,6/1/21,0.1052,-0.012,0.0932
6290,Waupun Public Utilities,7/1/21,0.1052,-0.0059,0.0993
6290,Waupun Public Utilities,8/1/21,0.1052,0.0096,0.1148
6290,Waupun Public Utilities,9/1/21,0.1052,0.0061,0.1113
6290,Waupun Public Utilities,10/1/21,0.1052,0.0047,0.1099
6290,Waupun Public Utilities,11/1/21,0.1052,-0.0089,0.0963
6290,Waupun Public Utilities,12/1/21,0.1052,-0.0048,0.1004
6290,Waupun Public Utilities,1/1/22,0.1052,-0.0028,0.1024
6290,Waupun Public Utilities,2/1/22,0.1052,-0.0097,0.0955
6290,Waupun Public Utilities,3/1/22,0.1052,-0.0121,0.0931
6400,City of Westby Municipal Electric and Water Utility,1/8/21,0.1088,-0.0153,0.0935
6400,City of Westby Municipal Electric and Water Utility,2/8/21,0.1088,-0.0209,0.0879
6400,City of Westby Municipal Electric and Water Utility,3/8/21,0.1088,-0.0244,0.0844
6400,City of Westby Municipal Electric and Water Utility,4/8/21,0.1088,-0.0204,0.0884
6400,City of Westby Municipal Electric and Water Utility,5/8/21,0.1088,-0.0211,0.0877
6400,City of Westby Municipal Electric and Water Utility,5/8/21,0.1088,-0.0107,0.0981
6400,City of Westby Municipal Electric and Water Utility,7/8/21,0.1088,-0.0133,0.0955
6400,City of Westby Municipal Electric and Water Utility,8/8/21,0.1088,0.0107,0.1195
6400,City of Westby Municipal Electric and Water Utility,9/8/21,0.1088,-0.0007,0.1081
6400,City of Westby Municipal Electric and Water Utility,10/8/21,0.1088,0.0011,0.1099
6400,City of Westby Municipal Electric and Water Utility,11/8/21,0.1088,-0.0089,0.0999
6400,City of Westby Municipal Electric and Water Utility,12/8/21,0.1088,-0.0115,0.0973
6400,City of Westby Municipal Electric and Water Utility,1/8/22,0.1088,-0.0004,0.1084
6400,City of Westby Municipal Electric and Water Utility,2/8/22,0.1088,-0.0178,0.091
6400,City of Westby Municipal Electric and Water Utility,3/8/22,0.1088,-0.0154,0.0934
6410,Westfield Milling & Electric Light Company,1/1/21,0.1372,0.0043,0.1415
6410,Westfield Milling & Electric Light Company,2/1/21,0.1372,0.0041,0.1413
6410,Westfield Milling & Electric Light Company,3/1/21,0.1372,-0.0159,0.1213
6410,Westfield Milling & Electric Light Company,4/1/21,0.1372,-0.0084,0.1288
6410,Westfield Milling & Electric Light Company,5/1/21,0.1372,-0.0034,0.1338
6410,Westfield Milling & Electric Light Company,5/31/21,0.1372,-0.0015,0.1357
6410,Westfield Milling & Electric Light Company,6/30/21,0.1372,0.0191,0.1563
6410,Westfield Milling & Electric Light Company,7/31/21,0.1372,0.0144,0.1516
6410,Westfield Milling & Electric Light Company,9/1/21,0.1372,0.0065,0.1437
6410,Westfield Milling & Electric Light Company,10/1/21,0.1372,0.0072,0.1444
6410,Westfield Milling & Electric Light Company,11/1/21,0.1372,0.0155,0.1527
6410,Westfield Milling & Electric Light Company,11/30/21,0.1372,0.0117,0.1489
6410,Westfield Milling & Electric Light Company,1/1/22,0.1372,0.01,0.1472
6410,Westfield Milling & Electric Light Company,2/1/22,0.1372,-0.0022,0.135
6410,Westfield Milling & Electric Light Company,3/1/22,0.1372,0.0008,0.138
6490,Whitehall Municipal Electric Utility,1/5/21,0.1077,-0.0166,0.0911
6490,Whitehall Municipal Electric Utility,2/5/21,0.1077,-0.0206,0.0871
6490,Whitehall Municipal Electric Utility,3/5/21,0.1077,-0.0208,0.0869
6490,Whitehall Municipal Electric Utility,4/5/21,0.1077,-0.02,0.0877
6490,Whitehall Municipal Electric Utility,5/5/21,0.1077,-0.0176,0.0901
6490,Whitehall Municipal Electric Utility,6/5/21,0.1077,-0.0151,0.0926
6490,Whitehall Municipal Electric Utility,7/5/21,0.1077,-0.0109,0.0968
6490,Whitehall Municipal Electric Utility,8/5/21,0.1077,0.006,0.1137
6490,Whitehall Municipal Electric Utility,9/5/21,0.1077,0.0043,0.112
6490,Whitehall Municipal Electric Utility,10/5/21,0.1077,0.0025,0.1102
6490,Whitehall Municipal Electric Utility,11/5/21,0.1077,-0.0117,0.096
6490,Whitehall Municipal Electric Utility,12/5/21,0.1077,-0.0069,0.1008
6490,Whitehall Municipal Electric Utility,1/5/22,0.1077,-0.0058,0.1019
6490,Whitehall Municipal Electric Utility,2/5/22,0.1077,-0.0113,0.0964
6490,Whitehall Municipal Electric Utility,3/5/22,0.1077,-0.0156,0.0921
6610,Wisconsin Dells Municipal Electric Utility,1/1/21,0.0994,-0.01,0.0894
6610,Wisconsin Dells Municipal Electric Utility,2/1/21,0.0994,-0.0143,0.0851
6610,Wisconsin Dells Municipal Electric Utility,3/1/21,0.0994,-0.0138,0.0856
6610,Wisconsin Dells Municipal Electric Utility,4/1/21,0.0994,-0.0155,0.0839
6610,Wisconsin Dells Municipal Electric Utility,5/1/21,0.0994,0.001,0.1004
6610,Wisconsin Dells Municipal Electric Utility,6/1/21,0.0994,-0.011,0.0884
6610,Wisconsin Dells Municipal Electric Utility,7/1/21,0.0994,-0.0066,0.0928
6610,Wisconsin Dells Municipal Electric Utility,8/1/21,0.0994,0.0021,0.1015
6610,Wisconsin Dells Municipal Electric Utility,9/1/21,0.0994,-0.0015,0.0979
6610,Wisconsin Dells Municipal Electric Utility,10/1/21,0.0994,0.0045,0.1039
6610,Wisconsin Dells Municipal Electric Utility,11/1/21,0.0994,0.0002,0.0996
6610,Wisconsin Dells Municipal Electric Utility,12/1/21,0.0994,0.0096,0.109
6610,Wisconsin Dells Municipal Electric Utility,1/1/22,0.0994,0.0035,0.1029
6610,Wisconsin Dells Municipal Electric Utility,2/1/22,0.0994,0.0007,0.1001
6610,Wisconsin Dells Municipal Electric Utility,3/1/22,0.0994,0.0032,0.1026
6610,Wisconsin Dells Municipal Electric Utility,4/1/22,0.0994,-0.0052,0.0942
6630,Wisconsin Electric Power Company,1/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,2/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,3/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,4/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,5/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,6/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,7/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,8/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,9/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,10/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,11/1/21,0.13724,0.00223,0.13947
6630,Wisconsin Electric Power Company,12/1/21,0.13724,0.00223,0.13947
6680,Wisconsin Power And Light Company,1/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,2/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,3/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,4/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,5/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,6/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,7/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,8/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,9/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,10/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,11/1/21,0.11663,-0.002593,0.114037
6680,Wisconsin Power And Light Company,12/1/21,0.11663,-0.002593,0.114037
6690,Wisconsin Public Service Corporation,1/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,2/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,3/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,4/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,5/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,6/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,7/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,8/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,9/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,10/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,11/1/21,0.11118,0.00122,0.1124
6690,Wisconsin Public Service Corporation,12/1/21,0.11118,0.00122,0.1124
6700,Wisconsin Rapids Water Works and Lighting Commission,1/15/21,0.0979,-0.0059,0.092
6700,Wisconsin Rapids Water Works and Lighting Commission,2/15/21,0.0979,-0.004,0.0939
6700,Wisconsin Rapids Water Works and Lighting Commission,3/15/21,0.0979,-0.005,0.0929
6700,Wisconsin Rapids Water Works and Lighting Commission,4/15/21,0.0979,-0.0021,0.0958
6700,Wisconsin Rapids Water Works and Lighting Commission,5/15/21,0.0979,-0.005,0.0929
6700,Wisconsin Rapids Water Works and Lighting Commission,6/15/21,0.0979,0.0049,0.1028
6700,Wisconsin Rapids Water Works and Lighting Commission,7/15/21,0.0979,0.005,0.1029
6700,Wisconsin Rapids Water Works and Lighting Commission,8/15/21,0.0979,0.0017,0.0996
6700,Wisconsin Rapids Water Works and Lighting Commission,9/15/21,0.0979,-0.001,0.0969
6700,Wisconsin Rapids Water Works and Lighting Commission,10/15/21,0.0979,-0.005,0.0929
6700,Wisconsin Rapids Water Works and Lighting Commission,11/15/21,0.0979,0.003,0.1009
6700,Wisconsin Rapids Water Works and Lighting Commission,12/15/21,0.0979,-0.0036,0.0943
6700,Wisconsin Rapids Water Works and Lighting Commission,1/15/22,0.0979,-0.0017,0.0962
6700,Wisconsin Rapids Water Works and Lighting Commission,2/15/22,0.0979,0.0022,0.1001
6760,Wonewoc Electric and Water Utility,1/31/21,0.0913,-0.001,0.0903
6760,Wonewoc Electric and Water Utility,2/28/21,0.0913,-0.0144,0.0769
6760,Wonewoc Electric and Water Utility,3/31/21,0.0913,-0.0055,0.0858
6760,Wonewoc Electric and Water Utility,4/30/21,0.0913,-0.0002,0.0911
6760,Wonewoc Electric and Water Utility,5/31/21,0.0913,-0.0028,0.0885
6760,Wonewoc Electric and Water Utility,6/30/21,0.0913,0.0053,0.0966
6760,Wonewoc Electric and Water Utility,7/31/21,0.0913,0.0111,0.1024
6760,Wonewoc Electric and Water Utility,8/31/21,0.0913,0.0136,0.1049
6760,Wonewoc Electric and Water Utility,9/30/21,0.0913,-0.0324,0.0589
6760,Wonewoc Electric and Water Utility,10/31/21,0.0913,-0.007,0.0843
6760,Wonewoc Electric and Water Utility,11/30/21,0.0913,-0.0017,0.0896
6760,Wonewoc Electric and Water Utility,12/31/21,0.0913,0.0134,0.1047
6760,Wonewoc Electric and Water Utility,1/31/22,0.0913,0.0008,0.0921
6760,Wonewoc Electric and Water Utility,2/28/22,0.0913,0.0176,0.1089
